product_id,popularity,category_code,brand,price,interaction_count,predicted_score,final_score
3601357,68,appliances.kitchen.washer,renova,82.28366666666666,30,68.47584447172054,68.28550668303232
3601359,89,appliances.kitchen.washer,artel,142.86054054054054,37,85.0094613473326,86.60567680839956
3601360,5,appliances.kitchen.washer,whirlpool,364.46,3,-3.323772627364275,0.005736423581435002
3601365,93,appliances.kitchen.washer,artel,93.69044444444444,45,106.31417712683526,100.98850627610116
3601366,11,appliances.kitchen.washer,artel,97.87,7,9.865208722806642,10.319125233683986
3601367,66,appliances.kitchen.washer,artel,125.84818181818181,22,47.402050870784464,54.84123052247068
3601375,6,appliances.kitchen.washer,electrolux,1268.99,4,-2.817260899093226,0.7096434605440647
3601376,105,appliances.kitchen.washer,candy,254.071186440678,59,137.97909289454142,124.78745573672485
3601383,6,appliances.kitchen.washer,willmark,143.24,2,-3.3967573062998797,0.3619456162200727
3601390,42,appliances.kitchen.washer,samsung,334.48678571428576,28,59.092347202652185,52.255408321591304
3601392,96,appliances.kitchen.washer,dauscher,255.82333333333332,36,80.34779195892597,86.60867517535559
3601397,6,appliances.kitchen.washer,bosch,1062.5566666666666,6,1.1292398438366247,3.077543906301975
3601398,5,appliances.kitchen.washer,gorenje,386.08,3,-3.52086336762651,-0.11251802057590599
3601402,244,appliances.kitchen.washer,lg,495.87301587301585,126,297.52524371564925,276.11514622938955
3601403,61,appliances.kitchen.washer,indesit,181.19,39,89.29189455671278,77.97513673402767
3601405,2254,appliances.kitchen.washer,beko,180.45933558558556,888,2253.2039273303976,2253.5223563982386
3601406,226,appliances.kitchen.washer,beko,196.61830357142858,112,272.82812601782064,254.0968756106924
3601410,1,appliances.kitchen.washer,artel,102.71,1,-5.403196073333459,-2.841917644000075
3601411,10,appliances.kitchen.washer,artel,93.75,6,7.389700813156537,8.433820487893922
3601416,6,appliances.kitchen.washer,artel,87.83,6,7.474663481649804,6.884798088989883
3601419,13,appliances.kitchen.washer,comfee,148.692,5,4.104695671062229,7.662817402637337
3601421,42,appliances.kitchen.washer,lg,399.9777777777778,18,33.42303527291004,36.85382116374603
3601422,44,appliances.kitchen.washer,electrolux,386.03,26,53.38883796646179,49.63330277987708
3601423,291,appliances.kitchen.washer,candy,237.94992000000002,125,304.0637472408566,298.838248344514
3601424,347,appliances.kitchen.washer,candy,371.3076397515528,161,388.7859078027111,372.0715446816267
3601425,571,appliances.kitchen.washer,beko,235.7346835443038,237,586.1037611569935,580.0622566941961
3601426,1,appliances.kitchen.washer,whirlpool,442.46,1,-8.922412952049488,-4.953447771229692
3601427,44,appliances.kitchen.washer,lg,371.8377777777778,18,33.76340262976704,37.85804157786023
3601430,7,appliances.kitchen.washer,bosch,355.5566666666667,3,-3.2404089662876094,0.8557546202274346
3601432,5,appliances.kitchen.washer,lg,628.21,5,-0.3658306076026703,1.7805016354383978
3601433,16,appliances.kitchen.washer,beko,272.5175,12,20.078001652958708,18.446800991775227
3601435,1,appliances.kitchen.washer,korting,726.26,1,-10.429682898514047,-5.857809739108427
3601436,3,appliances.kitchen.washer,electrolux,1060.49,1,-10.532787480166474,-5.1196724880998845
3601437,1276,appliances.kitchen.washer,lg,387.6672564935065,616,1525.596783556866,1425.7580701341196
3601438,760,appliances.kitchen.washer,beko,213.87686781609193,348,868.2427331511265,824.9456398906758
3601440,4,appliances.kitchen.washer,artel,102.65,4,2.196649802214891,2.9179898813289347
3601442,8,appliances.kitchen.washer,artel,93.75,2,-2.7502757098224033,1.5498345741065582
3601443,46,appliances.kitchen.washer,artel,94.25269230769231,26,58.09698828712133,53.258192972272795
3601446,1,appliances.kitchen.washer,lg,410.46,1,-8.670661873941572,-4.802397124364943
3601447,65,appliances.kitchen.washer,candy,444.8830303030303,33,69.84717026922252,67.9083021615335
3601448,925,appliances.kitchen.washer,lg,441.49044887780553,401,981.342784381574,958.8056706289444
3601449,180,appliances.kitchen.washer,bosch,386.9362765957447,94,221.8322239291761,205.09933435750565
3601451,7,appliances.kitchen.washer,dauscher,295.76,3,-2.647269217162146,1.2116384697027127
3601454,56,appliances.kitchen.washer,haier,1544.42,42,84.01090334129677,72.80654200477807
3601455,7,appliances.kitchen.washer,beko,311.27,7,7.150769357109937,7.090461614265962
3601457,5,appliances.kitchen.washer,midea,239.36,1,-7.0432987039757355,-2.2259792223854413
3601459,6,appliances.kitchen.washer,dauscher,316.1,2,-5.343696218831166,-0.8062177312986991
3601460,2,appliances.kitchen.washer,midea,274.5,2,-4.919349854184494,-2.151609912510696
3601461,171,appliances.kitchen.washer,samsung,414.2785333333333,75,174.07960936183355,172.84776561710015
3601465,5,appliances.kitchen.washer,electrolux,416.73999999999995,5,1.146874918687507,2.688124951212504
3601466,12,appliances.kitchen.washer,daewoo,740.3062500000001,8,6.323868654231463,8.594321192538878
3601470,5,appliances.kitchen.washer,hotpoint-ariston,903.5899999999999,5,-1.2505046495999723,1.2496972102400168
3601471,8,appliances.kitchen.washer,lg,338.8675,4,-0.5972289597841547,2.8416626241295075
3601472,239,appliances.kitchen.washer,lg,517.4524427480916,131,309.08993768506036,281.05396261103624
3601473,54,appliances.kitchen.washer,lg,749.7135714285714,28,54.247479158168304,54.148487494900984
3601474,19,appliances.kitchen.washer,lg,636.0042857142856,7,4.434653533866072,10.260792120319644
3601475,19,appliances.kitchen.washer,lg,543.9739999999999,15,24.558153958395035,22.334892375037022
3601478,28,appliances.kitchen.washer,indesit,265.4238888888889,18,35.166429787972326,32.2998578727834
3601479,325,appliances.kitchen.washer,indesit,213.34797687861274,173,425.9362589374486,385.56175536246917
3601480,2,appliances.kitchen.washer,lg,527.66,2,-7.0682213643857,-3.4409328186314196
3601481,3,appliances.kitchen.washer,teka,778.7400000000001,3,-5.783687315275731,-2.2702123891654384
3601482,8,appliances.kitchen.washer,bosch,930.6233333333333,6,1.0880893437567423,3.8528536062540457
3601484,3,appliances.kitchen.washer,teka,653.85,3,-5.3346595532626235,-2.0007957319575738
3601485,1208,appliances.kitchen.washer,lg,314.5982899628253,538,1338.4810910487986,1286.2886546292793
3601486,54,appliances.kitchen.washer,lg,484.43029411764707,34,71.74956991875047,64.64974195125028
3601487,1,appliances.kitchen.washer,smeg,1710.56,1,-5.554047830109245,-2.932428698065547
3601489,1229,appliances.kitchen.washer,samsung,487.6994659300184,543,1329.9657583697624,1289.5794550218575
3601490,20,appliances.kitchen.washer,candy,298.6857142857143,14,24.73710493130062,22.842262958780374
3601491,23,appliances.kitchen.washer,haier,424.7,9,10.939496721618116,15.763698032970872
3601492,34,appliances.kitchen.washer,haier,347.47,12,19.173788549387677,25.10427312963261
3601493,4,appliances.kitchen.washer,beko,259.96,4,0.23558039111879392,1.7413482346712765
3601494,102,appliances.kitchen.washer,beko,242.37,48,110.66815212624687,107.20089127574812
3601495,33,appliances.kitchen.washer,haier,360.34,23,46.306816213691846,40.98408972821511
3601496,42,appliances.kitchen.washer,beko,316.9764285714286,28,59.35799203379725,52.41479522027835
3601497,59,appliances.kitchen.washer,lg,385.4617073170732,41,90.53302844765923,77.91981706859553
3601500,16,appliances.kitchen.washer,candy,576.2816666666666,12,16.976042247497134,16.58562534849828
3601501,21,appliances.kitchen.washer,haier,437.57,13,20.67055895366868,20.80233537220121
3601503,3,appliances.kitchen.washer,candy,450.44,3,-4.0627860956061035,-1.237671657363662
3601504,12,appliances.kitchen.washer,bosch,851.875,10,10.70176493434991,11.221058960609946
3601505,702,appliances.kitchen.washer,samsung,495.4839090909091,330,800.6387265372608,761.1832359223565
3601508,195,appliances.kitchen.washer,midea,211.02072289156627,83,199.3379885764338,197.60279314586026
3601509,9,appliances.kitchen.washer,hansa,288.21799999999996,5,2.419923550502176,5.051954130301306
3601511,34,appliances.kitchen.washer,lg,392.4669230769231,26,53.30050882607499,45.58030529564499
3601512,11,appliances.kitchen.washer,daewoo,868.992,5,-1.2067870998589099,3.6759277400846546
3601513,54,appliances.kitchen.washer,samsung,461.12899999999996,30,62.23795351297067,58.9427721077824
3601514,79,appliances.kitchen.washer,samsung,474.23127659574465,47,103.84051010057092,93.90430606034255
3601515,101,appliances.kitchen.washer,samsung,615.6702898550725,69,155.07218330805756,133.44330998483454
3601516,65,appliances.kitchen.washer,samsung,577.0087234042553,47,102.20359435372785,87.32215661223671
3601517,6,appliances.kitchen.washer,gorenje,419.53499999999997,2,-6.277369954731755,-1.3664219728390528
3601518,4,appliances.kitchen.washer,gorenje,401.53,2,-6.127295187188234,-2.07637711231294
3601520,3,appliances.kitchen.washer,dauscher,316.58,3,-2.860357091028746,-0.5162142546172472
3601522,1011,appliances.kitchen.washer,lg,300.68907815631263,499,1241.6208159599048,1149.3724895759428
3601523,87,appliances.kitchen.washer,midea,305.521914893617,47,106.89825012202616,98.9389500732157
3601524,1313,appliances.kitchen.washer,samsung,398.85170984455954,579,1431.106101078394,1383.8636606470363
3601525,83,appliances.kitchen.washer,samsung,552.1803773584905,53,117.23462921281362,103.54077752768816
3601526,43,appliances.kitchen.washer,samsung,493.40565217391304,23,44.64577678797832,43.98746607278699
3601527,270,appliances.kitchen.washer,samsung,384.577890625,128,306.2638911399464,291.75833468396786
3601528,57,appliances.kitchen.washer,midea,321.0304347826087,23,46.85235907511955,50.91141544507173
3601529,7,appliances.kitchen.washer,artel,108.09,7,9.718402843108233,8.63104170586494
3601530,21,appliances.kitchen.washer,lg,726.896923076923,13,18.394505326696635,19.43670319601798
3601531,39,appliances.kitchen.washer,lg,529.2052,25,49.137618443446314,45.082571066067786
3601534,8,appliances.kitchen.kettle,dauscher,36.01,4,3.148202389984169,5.088921433990501
3601535,133,appliances.kitchen.washer,samsung,384.6547945205479,73,169.82870305451058,155.09722183270634
3601536,88,appliances.kitchen.washer,lg,463.64904761904756,42,91.71828395293022,90.23097037175813
3601537,572,appliances.kitchen.washer,samsung,386.08,252,614.5395826943762,597.5237496166258
3601539,30,appliances.kitchen.washer,lg,860.9895454545455,22,39.17180621637218,35.50308372982331
3601540,21,appliances.kitchen.washer,lg,580.1776923076923,13,19.379344074321036,20.02760644459262
3601541,2,appliances.kitchen.washer,lg,922.78,2,-8.348724954241165,-4.209234972544699
3601542,7,appliances.kitchen.washer,beko,348.86,7,6.748993859182473,6.849396315509484
3601543,22,appliances.kitchen.washer,lg,681.87,12,16.247662504913336,18.548597502948002
3601545,3,appliances.kitchen.washer,smeg,2087.89,3,4.705511685007114,4.023307011004269
3601546,2,appliances.kitchen.washer,smeg,1843.85,2,-1.5209322328506216,-0.11255933971037291
3601547,2,appliances.kitchen.washer,smeg,2087.89,2,2.5896015017024077,2.3537609010214444
3601548,5,appliances.kitchen.washer,whirlpool,349.82,1,-8.148122092821406,-2.888873255692844
3601549,28,appliances.kitchen.washer,samsung,514.79,20,37.0623246866145,33.4373948119687
3601551,57,appliances.kitchen.washer,midea,257.38,35,77.81701038029371,69.49020622817622
3601553,108,appliances.kitchen.washer,lg,485.2448529411765,68,155.2426398915165,136.34558393490988
3601554,1,appliances.kitchen.washer,atlant,236.81,1,-7.01546095658362,-3.809276573950172
3601555,5,appliances.kitchen.washer,rebus,168.96,5,3.840395200268844,4.304237120161306
3601556,4,appliances.kitchen.washer,dauscher,316.58,2,-5.348429030327076,-1.6090574181962456
3601560,11,appliances.kitchen.washer,rebus,160.41,9,14.035867970040016,12.82152078202401
3601561,3,appliances.kitchen.washer,rebus,151.85,3,-0.9824969261541945,0.6105018443074836
3601562,6,appliances.kitchen.washer,lg,523.8666666666667,6,2.7348177283554733,4.040890637013284
3601563,8,appliances.kitchen.washer,rebus,168.96,6,6.3596917157878945,7.015815029472737
3601564,4,appliances.kitchen.washer,electrolux,1214.93,4,-3.071577020652033,-0.2429462123912196
3601565,1,appliances.kitchen.washer,electrolux,921.49,1,-10.709564069194288,-6.025738441516572
3601566,1,appliances.kitchen.washer,electrolux,821.1,1,-10.642711359950987,-5.985626815970591
3601567,6,appliances.kitchen.washer,electrolux,1209.79,4,-3.0932942703754613,0.5440234377747237
3601568,2,appliances.kitchen.washer,electrolux,1009.01,2,-8.29220862800228,-4.175325176801368
3601569,1,appliances.kitchen.washer,electrolux,1543.82,1,-7.483398352809283,-4.09003901168557
3601570,3,appliances.kitchen.washer,electrolux,1722.03,3,-1.0192938706997694,0.5884236775801386
3601573,13,appliances.kitchen.washer,electrolux,1920.23,13,23.32826295769476,19.196957774616855
3601575,6,appliances.kitchen.washer,electrolux,1202.06,6,1.4792543118261818,3.2875525870957096
3601577,6,appliances.kitchen.washer,candy,404.1000000000001,6,3.7301140430330584,4.638068425819835
3601578,10,appliances.kitchen.washer,midea,283.12,6,4.971245464068653,6.982747278441192
3601579,9,appliances.kitchen.washer,electrolux,738.73,9,8.730392775633376,8.838235665380026
3601580,4,appliances.kitchen.washer,electrolux,620.32,4,-2.7467864240058986,-0.048071854403539005
3601581,23,appliances.kitchen.washer,lg,667.55,23,42.90499605500492,34.94299763300295
3601582,2,appliances.kitchen.washer,candy,420.83,2,-6.287961696281317,-2.9727770177687898
3601584,2,appliances.kitchen.washer,candy,328.43,2,-5.464087646107634,-2.47845258766458
3601586,6,appliances.kitchen.washer,candy,387.11,4,-1.056741331251576,1.7659552012490547
3601587,7,appliances.kitchen.washer,electrolux,623.25,7,4.509123840211824,5.505474304127095
3601588,2,appliances.kitchen.washer,candy,404.1,2,-6.149037664475699,-2.889422598685419
3601590,4,appliances.kitchen.washer,candy,463.05,4,-1.7037408438379869,0.577755493697208
3601593,1,appliances.kitchen.washer,candy,345.16,1,-8.105503404794815,-4.463302042876888
3601597,2,appliances.kitchen.washer,candy,370.38,2,-5.855260709917311,-2.7131564259503866
3601600,8,appliances.kitchen.washer,candy,302.94,6,4.751683397164637,6.051010038298783
3601602,1,appliances.kitchen.washer,candy,319.93,1,-7.868654735612883,-4.321192841367729
3601603,2004,appliances.kitchen.washer,lg,371.6467365967366,858,2139.491100671837,2085.294660403102
3601604,2,appliances.kitchen.washer,electrolux,1433.73,2,-6.257283106335646,-2.9543698638013876
3601605,728,appliances.kitchen.washer,lg,348.29850318471335,314,771.9233420419752,754.3540052251851
3601608,3,appliances.kitchen.washer,electrolux,1799.25,3,0.008595480519900889,1.2051572883119408
3601609,10,appliances.kitchen.washer,schaublorenz,350.05,8,9.218035994889139,9.530821596933482
3601610,3,appliances.kitchen.washer,schaublorenz,411.83,3,-3.745730433157611,-1.0474382598945664
3601612,21,appliances.kitchen.washer,lg,742.7518181818182,11,13.510560374660145,16.506336224796087
3601613,15,appliances.kitchen.washer,schaublorenz,303.95000000000005,11,17.196381161901638,16.317828697140982
3601615,4,appliances.kitchen.washer,schaublorenz,295.99,4,-0.15719393038939966,1.5056836417663604
3601618,3,appliances.kitchen.washer,shivaki,105.37333333333333,3,-0.3732248615453786,0.9760650830727731
3601619,4,appliances.kitchen.washer,shivaki,129.86,2,-3.225886857203794,-0.33553211432227625
3601620,10,appliances.kitchen.washer,atlant,247.38600000000002,10,15.395139543086987,13.237083725852193
3601621,6,appliances.kitchen.washer,schaublorenz,324.31,4,-0.45116806568190704,2.129299160590856
3601626,2,appliances.kitchen.washer,schaublorenz,319.16,2,-5.373803988924319,-2.4242823933545914
3601628,19,appliances.kitchen.washer,shivaki,127.44111111111111,9,14.501452105576046,16.300871263345627
3601629,93,appliances.kitchen.washer,midea,129.15999999999997,43,100.46565536494577,97.47939321896746
3601631,22,appliances.kitchen.washer,indesit,229.07,14,25.658161298394177,24.194896779036505
3601632,17,appliances.kitchen.washer,indesit,254.81,15,27.81035013535164,23.486210081210984
3601633,2,appliances.kitchen.washer,whirlpool,473.6,2,-6.696471708146733,-3.2178830248880397
3601635,36,appliances.kitchen.washer,arg,131.25,14,27.084950402033705,30.65097024122022
3601636,33,appliances.kitchen.washer,comfee,112.45923076923077,13,24.84504186563561,28.10702511938137
3601637,20,appliances.kitchen.washer,arg,100.36,8,12.363134110361273,15.417880466216763
3601638,20,appliances.kitchen.washer,indesit,200.49,10,16.006510189226688,17.603906113536013
3601639,1,appliances.kitchen.washer,aletant,125.85,1,-5.702188086064614,-3.0213128516387684
3601643,61,appliances.kitchen.washer,lg,390.90513513513514,37,80.54109714522252,72.72465828713351
3700006,170,appliances.environment.vacuum,thomas,405.7151111111111,90,211.40609511770944,194.84365707062565
3700039,449,appliances.environment.vacuum,lg,187.97347417840376,213,528.2797447935077,496.5678468761046
3700070,9,appliances.environment.vacuum,philips,257.38,7,7.766669081763821,8.260001449058292
3700072,10,appliances.environment.vacuum,philips,244.51,6,5.417220147347244,7.250332088408346
3700094,86,appliances.environment.vacuum,philips,102.60396551724138,58,139.08799774400853,117.85279864640512
3700127,933,appliances.environment.vacuum,lg,193.8358734177215,395,989.2924054758101,966.7754432854861
3700130,113,appliances.environment.vacuum,arnica,175.2349152542373,59,139.8303426033896,129.09820556203374
3700137,29,appliances.environment.vacuum,philips,119.50882352941177,17,34.857765589982165,32.5146593539893
3700167,91,appliances.environment.vacuum,thomas,344.3742857142857,49,111.12403853835269,103.0744231230116
3700172,148,appliances.environment.vacuum,arnica,192.507875,80,192.31100814051368,174.5866048843082
3700245,184,appliances.environment.vacuum,philips,119.17510204081633,98,240.06663979946467,217.63998387967882
3700258,3,appliances.environment.vacuum,vitek,157.73333333333335,3,-1.0571292658163927,0.5657224405101646
3700268,1,appliances.environment.vacuum,zelmer,162.17,1,-6.153998487753909,-3.2923990926523454
3700278,721,appliances.environment.vacuum,samsung,69.31256559766764,343,867.7669145617541,809.0601487370525
3700283,28,appliances.environment.vacuum,zelmer,249.43,22,45.40674465113341,38.44404679068005
3700288,8,appliances.environment.vacuum,bork,617.75,4,-2.7329598178970875,1.5602241092617477
3700298,39,appliances.environment.vacuum,karcher,615.1885714285714,21,38.523415657023996,38.7140493942144
3700301,65,appliances.environment.vacuum,vitek,118.15,51,120.96628677988338,98.57977206793002
3700311,4,appliances.environment.vacuum,karcher,175.8825,4,1.2338749489573724,2.3403249693744232
3700312,2,appliances.environment.vacuum,karcher,246.25,2,-4.615209693261445,-1.9691258159568668
3700313,14,appliances.environment.vacuum,karcher,268.22583333333336,12,20.13252832657144,17.679516995942862
3700314,3,appliances.environment.vacuum,karcher,193.5666666666667,3,-1.4995890404053593,0.3002465757567846
3700315,3,appliances.environment.vacuum,karcher,277.33,3,-2.4527871760507756,-0.27167230563046507
3700338,708,appliances.environment.vacuum,samsung,66.70760135135136,296,747.5457759194916,731.7274655516949
3700344,6,appliances.environment.vacuum,vitek,133.81166666666667,6,6.829654301987691,6.497792581192615
3700359,2,appliances.environment.vacuum,samsung,64.33,2,-2.347174708887761,-0.6083048253326564
3700392,94,appliances.environment.vacuum,thomas,247.08,44,100.5479207970902,97.92875247825413
3700412,28,appliances.environment.vacuum,thomas,323.05,24,49.31189602579376,40.787137615476254
3700436,1,appliances.environment.vacuum,lg,300.14,1,-7.675662889206026,-4.205397733523615
3700462,28,appliances.environment.vacuum,scarlett,59.17999999999999,20,43.49423458136758,37.29654074882055
3700465,51,appliances.environment.vacuum,bosch,231.31064516129032,31,68.25274794074036,61.35164876444422
3700466,10,appliances.environment.vacuum,nord,49.134,10,18.222581853750793,14.933549112250475
3700467,12,appliances.environment.vacuum,vitek,46.28,10,18.26793100188864,15.760758601133185
3700479,8,appliances.environment.vacuum,karcher,130.22625,8,11.933796623171823,10.360277973903093
3700480,14,appliances.environment.vacuum,karcher,138.3725,8,11.819198000522103,12.691518800313261
3700489,4,appliances.environment.vacuum,scarlett,45.475,4,3.008671307023434,3.4052027842140604
3700505,5,appliances.environment.vacuum,saturn,37.32,5,5.675689347819457,5.405413608691674
3700514,8,appliances.environment.vacuum,gorenje,82.34,4,2.4790398321512797,4.687423899290768
3700543,4,appliances.environment.vacuum,irobot,936.7075,4,-3.6321183828817065,-0.5792710297290236
3700551,101,appliances.environment.vacuum,arnica,66.10953846153846,65,157.82790592051154,135.09674355230692
3700554,114,appliances.environment.vacuum,karcher,820.89625,72,158.65560026300253,140.79336015780152
3700555,4,appliances.environment.vacuum,karcher,334.34,4,-0.5521704134413428,1.2686977519351945
3700556,9,appliances.environment.vacuum,karcher,179.06714285714287,7,8.745495707468505,8.847297424481104
3700557,41,appliances.environment.vacuum,karcher,118.3208,25,55.12514058238159,49.475084349428954
3700558,21,appliances.environment.vacuum,karcher,194.7388888888889,9,13.56977803077271,16.541866818463625
3700559,192,appliances.environment.vacuum,karcher,203.3264406779661,118,287.7124981752101,249.42749890512607
3700560,10,appliances.environment.vacuum,karcher,366.06,6,4.09482770253433,6.456896621520597
3700562,9,appliances.environment.vacuum,scarlett,84.92,7,10.053658590516282,9.63219515430977
3700566,285,appliances.environment.vacuum,thomas,380.63316129032256,155,373.4787974962847,338.08727849777085
3700567,277,appliances.environment.vacuum,thomas,230.99245283018865,159,389.85736339604335,344.71441803762605
3700573,8,appliances.environment.vacuum,scarlett,84.92,2,-2.6307622326292153,1.621542660422471
3700578,7,appliances.environment.vacuum,thomas,252.0,7,7.8307372579006955,7.498442354740417
3700580,721,appliances.environment.vacuum,thomas,327.6267806267806,351,866.2977049299813,808.1786229579889
3700591,1,appliances.environment.vacuum,vitek,113.23,1,-5.540199650367419,-2.9241197902204514
3700599,5,appliances.environment.vacuum,vitek,118.47999999999999,5,4.511013415106515,4.706608049063909
3700600,215,appliances.environment.vacuum,vitek,51.097070707070706,99,244.91637452053504,232.94982471232103
3700601,62,appliances.environment.vacuum,vitek,49.41428571428571,28,64.03449660037839,63.22069796022703
3700605,30,appliances.environment.vacuum,vitek,53.462,20,43.59630822891578,38.15778493734947
3700606,28,appliances.environment.vacuum,vitek,51.4,16,33.453781075919714,31.272268645551826
3700609,1,appliances.environment.vacuum,samsung,205.9,1,-6.669652231605423,-3.601791338963254
3700616,182,appliances.environment.vacuum,karcher,565.1165,100,231.74639468865263,211.84783681319158
3700621,1207,appliances.environment.vacuum,vitek,113.12554973821989,573,1453.4169067471955,1354.8501440483174
3700627,41,appliances.environment.vacuum,irobot,359.4387878787879,33,71.12746367562286,59.07647820537372
3700629,39,appliances.environment.vacuum,irobot,669.0,27,52.55493350895622,47.132960105373726
3700645,1,appliances.environment.vacuum,redmond,134.6,1,-5.812988239244977,-3.0877929435469866
3700647,11,appliances.environment.vacuum,gorenje,45.28000000000001,7,10.647378370954325,10.788427022572595
3700648,29,appliances.environment.vacuum,gorenje,90.07,11,20.12285146742618,23.673710880455708
3700666,69,appliances.environment.vacuum,thomas,250.72000000000003,35,77.93557099597439,74.36134259758464
3700668,55,appliances.environment.vacuum,karcher,99.4552,25,55.46568016159737,55.27940809695842
3700676,12,appliances.environment.vacuum,tefal,378.2516666666667,12,18.82878864934643,16.097273189607858
3700677,764,appliances.environment.vacuum,tefal,144.67819875776397,322,807.8783981258173,790.3270388754904
3700682,10,appliances.environment.vacuum,philips,200.75,4,0.9266924371050473,4.556015462263028
3700683,277,appliances.environment.vacuum,tefal,149.32241134751771,141,347.9208222611402,319.5524933566841
3700685,11,appliances.environment.vacuum,tefal,308.86,5,2.19743344872494,5.718460069234965
3700689,270,appliances.environment.vacuum,samsung,204.1285606060606,132,322.96673345341804,301.78004007205084
3700690,30,appliances.environment.vacuum,thomas,428.6268181818181,22,42.95267359377702,37.77160415626621
3700691,99,appliances.environment.vacuum,samsung,64.58,61,147.68852927533123,128.21311756519873
3700693,22,appliances.environment.vacuum,philips,248.79999999999998,12,20.383067608487277,21.029840565092364
3700699,21,appliances.environment.vacuum,irobot,321.39526315789476,19,36.89378912762947,30.536273476577684
3700703,121,appliances.environment.vacuum,vitek,41.84457627118644,59,143.1917847703705,134.31507086222229
3700704,149,appliances.environment.vacuum,bosch,255.33033898305084,59,137.95034154601814,142.37020492761087
3700705,7,appliances.environment.vacuum,artel,61.79333333333333,3,0.2298418198216048,2.9379050918929632
3700706,24,appliances.environment.vacuum,artel,60.713,10,18.03994796696203,20.42396878017722
3700707,2,appliances.environment.vacuum,artel,68.96,2,-2.411542155400717,-0.6469252932404301
3700708,7,appliances.environment.vacuum,artel,66.31666666666666,3,0.16581724659183106,2.899490347955099
3700709,696,appliances.environment.vacuum,karcher,115.86372023809524,336,845.9281913248756,785.9569147949253
3700710,5,appliances.environment.vacuum,arnica,203.63,1,-6.643646724609878,-1.9861880347659269
3700715,19,appliances.environment.vacuum,artel,47.57076923076924,13,25.883060818153616,23.12983649089217
3700717,48,appliances.environment.vacuum,karcher,154.19,30,67.11321922636267,59.467931535817605
3700728,10,appliances.environment.vacuum,artel,46.123333333333335,6,8.089307496092463,8.853584497655477
3700731,2,appliances.environment.vacuum,bosch,151.84,2,-3.5050542944593244,-1.3030325766755946
3700733,26,appliances.environment.vacuum,philips,439.9,16,28.035807867754762,27.22148472065286
3700737,34,appliances.environment.vacuum,philips,204.70545454545453,22,46.10030301283689,41.26018180770214
3700739,13,appliances.environment.vacuum,elenberg,23.14,5,5.890120487039086,8.734072292223452
3700744,2,appliances.environment.vacuum,delonghi,315.07,2,-5.333527805036279,-2.400116683021767
3700746,102,appliances.environment.vacuum,arnica,59.15,54,130.0098359844216,118.80590159065298
3700748,964,appliances.environment.vacuum,samsung,108.86030516431926,426,1076.7373399726266,1031.642403983576
3700749,118,appliances.environment.vacuum,samsung,117.37689655172413,58,138.71917006880727,130.43150204128438
3700750,1,appliances.environment.vacuum,samsung,102.71,1,-5.403196073333459,-2.841917644000075
3700751,5,appliances.environment.vacuum,samsung,138.73,1,-5.864855338000912,-1.518913202800547
3700752,79,appliances.environment.vacuum,samsung,123.47489361702127,47,110.71458318226732,98.02874990936039
3700753,160,appliances.environment.vacuum,samsung,92.34791666666666,72,174.89961893565723,168.93977136139432
3700754,16,appliances.environment.vacuum,samsung,90.07000000000001,14,27.731928396537043,23.039157037922223
3700755,410,appliances.environment.vacuum,samsung,93.99979591836734,196,490.30789465334124,458.18473679200474
3700756,232,appliances.environment.vacuum,samsung,110.66,116,286.04510873485515,264.42706524091307
3700760,8,appliances.environment.vacuum,redmond,113.23,4,2.0521909529936426,4.431314571796186
3700762,9,appliances.environment.vacuum,philips,212.66666666666666,3,-1.726937592932396,2.5638374442405625
3700763,3,appliances.environment.vacuum,samsung,152.65666666666667,3,-0.9927629499473767,0.6043422300315742
3700764,11,appliances.environment.vacuum,samsung,86.208,5,4.961357968026997,7.376814780816199
3700766,1719,appliances.environment.vacuum,samsung,136.15729496402878,695,1763.8874581380364,1745.9324748828217
3700767,44,appliances.environment.vacuum,thomas,398.95,24,48.26756091848237,46.56053655108942
3700769,484,appliances.environment.vacuum,samsung,123.52999999999999,198,493.7981722219916,489.87890333319496
3700771,130,appliances.environment.vacuum,samsung,102.16,66,159.39725138476868,147.6383508308612
3700777,627,appliances.environment.vacuum,samsung,179.76417582417582,273,680.7557172936159,659.2534303761695
3700778,105,appliances.environment.vacuum,samsung,177.83753846153846,65,154.89580577516466,134.9374834650988
3700779,994,appliances.environment.vacuum,xiaomi,294.6896913580247,486,1209.4601305638864,1123.276078338332
3700781,300,appliances.environment.vacuum,polaris,38.301690140845075,142,355.21397008942705,333.1283820536562
3700782,11,appliances.environment.vacuum,polaris,65.1,9,15.429922915881331,13.657953749528799
3700783,1,appliances.environment.vacuum,polaris,74.91,1,-5.032529532448606,-2.619517719469164
3700784,25,appliances.environment.vacuum,polaris,74.56181818181818,11,20.36384106564741,22.218304639388446
3700786,7,appliances.environment.vacuum,polaris,78.312,5,5.074111159615265,5.844466695769159
3700787,48,appliances.environment.vacuum,samsung,164.854,20,41.70309829285748,44.2218589757145
3700788,35,appliances.environment.vacuum,bosch,166.74142857142857,21,44.193557077302565,40.51613424638154
3700790,64,appliances.environment.vacuum,bosch,221.4141304347826,46,106.08363295735839,89.25017977441503
3700791,242,appliances.environment.vacuum,lg,151.99376811594203,138,340.2127359786662,300.92764158719973
